ἀγαυριάω	＊
ἀδυνάω	＊
αἰγίδιον	＊
αἰσθητική	＊
ακανα	＊
ἀκηδιάζω	＊
ἀκιδωτόν	＊
ἀκουσιάζω	＊
ἀκουτίζω	＊
ἀλάσσω	＊
ἄλιμον	＊
αλφ	＊
ἁμαρία	＊
ἀμμανείτης	＊
ἀμορίτη	＊
ἀναβράζω	＊
ἀναζευγνύω	＊
ἀναντλέω	＊
ἀναφθάνω	＊
ἀναφράσσω	＊
ἀνέτλην	＊
ἀνίπταμαι	＊
ἀνταποθνήσκω	＊
ἀντιδοκέω	＊
ἀντικρίνω	＊
ἀντιλήπτωρ	＊
ἀντίρρησις｜N",<br>"src": "αντι＊
ἀπαμαυρόω	＊
ἀπάρχω	＊
ἀπογινώσκω	＊
ἀπόλοιπος	＊
ἀπορρήσσω	＊
ἀποτροπιάζω	＊
ἀρέσω	＊
ἀριστέω	＊
ἀρκτοῦρος	＊
ἀσίδα	＊
αὔγω	＊
ἀφυστερέω	＊
βαθύφωνον	＊
βαρχαβωθ	＊
βεβαίως	＊
βενιαμιν	＊
βηθ	＊
βλαστάω	＊
βουλόλιον	＊
γαζαρηνός	＊
γαυριόω	＊
γιμαλ	＊
γλωσσοχαριτόω	＊
δαψιλεύω	＊
δελθ	＊
διαβουλία	＊
διαπρίζω	＊
δικτυόω	＊
δίμετρος	＊
δισχίλιος	＊
διχηλέω	＊
διώχω	＊
δόξαστος	＊
δυνάστευμα	＊
ἔαρσις	＊
ἐβδελύσσω	＊
ἐγκαινίοις	＊
ἐγκατάλειιμα	＊
ἔγκατον	＊
ἐγκαυχάομαι	＊
ἐγκλοιόω	＊
ἐγκοίλιος	＊
ἐγκώμιονς	＊
εἱλέω	＊
εἵλκω	＊
εἰσοδιάζω	＊
ἐκβεβηλόω	＊
ἐκγεννάω｜V",<br>"src": "εκ＊
ἐκελεκτός	＊
ἐκλυτρόομαι	＊
ἕκλω	＊
ἐκπιέζω	＊
ἐκπικραίνομαι	＊
ἐλαίαν	＊
ἐλασσονόω	＊
ἐλάσσω	＊
ἐλεάω	＊
ἐμάκρυναν	＊
ἐμεγαλύνθω	＊
ἐμμολύνω	＊
ἐμπνέος	＊
ἐμπρόσθιον	＊
ἐνδέω	＊
ἐνδόσθιον	＊
ἐνεχυράσαι	＊
ἐνήδρευσαν	＊
ἐνθυμίου	＊
ἐννόμως	＊
ἐνόρκιος	＊
ἐνσκολιευόμαι	＊
ἐξαίσος	＊
ἐξακριβάζω	＊
ἐξαλάομαι	＊
ἐξασθενέω	＊
ἐξειλέω	＊
ἐξέλευσίς	＊
ἐξοκή	＊
ἐπᾴδω	＊
ἐπαΐω	＊
ἐπαναστάσις	＊
ἐπάνωθε	＊
ἐπαρυστρίδας	＊
ἐπευκτή	＊
ἐπηρμένων	＊
ἐπιδέξιον	＊
ἐπιδέω	＊
ἐπιεικέως	＊
ἐπιεικῶς	＊
ἐπιθυμητά	＊
ἐπιθυμητή	＊
ἐπιθύω	＊
ἐπικυλινδέω	＊
ἐπιληπτεύομαι	＊
ἐπιμυλίον	＊
ἐπιμύλιος	＊
ἐπίπεμπτος	＊
ἐπιρραντίζω	＊
ἑπτάκι	＊
ἑπταπλασίως	＊
ἔπτυσμα	＊
ἐπώπιον	＊
ἐράω	＊
ἐργάζο	＊
ἐργασίμη	＊
ἐργέω	＊
ἐργοδιωκτής	＊
ἐρέα	＊
ἐρεθιστὴς	＊
ἐρειδόμενος	＊
ἐρεικτός	＊
ἐρεύσομαι	＊
ἔρημα	＊
ἔροψ	＊
εὐήχης	＊
εὐήχος	＊
εὐΐλατος	＊
εὑρίσκε	＊
εὐρωτία	＊
εὐτάκτως	＊
εφραθ	＊
ζαι	＊
ζνλόω	＊
ζυμοῦσθαι	＊
ηθ	＊
ἠλέκτρον	＊
ἠρεμάζων	＊
ἡψήθη	＊
θανατώσις	＊
θαυ	＊
θεεβουλαθωθ	＊
θείμ	＊
θεραπαίνης	＊
θεραφις	＊
θερμαστρίς	＊
θηλάω	＊
θημονία	＊
θηρεύσω	＊
θῖβις	＊
θνησιμαῖος	＊
θρεπτή	＊
θυαμαστόω	＊
θυΐσκη	＊
θυμιάζω	＊
θυμιόω	＊
