1	α.1	ah,<br>alas!
2	αʹ	[M]
3	ααλαφ	[NP]
4	ααρα	[NP]
5	ααρων	[NP]
6	ααρωνιδης	[NP]
7	αβαδια	[NP]
8	αβαδιας	[NP]
9	αβαδων	[NP]
10	αβαιαν	[NP]
11	αβαισαν	[NP]
12	αβακ	the byssus,<br>fine white linen
13	αβαλ	[NP]
14	αβαμα	[NP]
15	αβανα	[NP]
16	αβαρ	[NP]
17	αβαραν	[NP]
18	αβαριμ	[NP]
19	αβαριν	[NP]
20	αβαρκηνιν	he thorn bushes
21	αβασιλευτος	not ruled by a king
22	αβαταζα	[NP]
23	αβατος	untrodden,<br>impassable
24	αβατοω	untrodden,<br>inaccessible
25	αββα	[NP]
26	αβδεδομ	[NP]
27	αβδεμελεχ	[NP]
28	αβδεναγω	[NP]
29	αβδησελμα	[NP]
30	αβδι	[NP]
31	αβδια	[NP]
32	αβδιας	[NP]
33	αβδιηλ	[NP]
34	αβδιου	[NP]
35	αβδων	[NP]
36	αβεδ	[NP]
37	αβεδδαρα	[NP]
38	αβεδδαραμ	[NP]
39	αβεδηριν	the words,<br>records
40	αβελ	[NP]
41	αβελβαιθαμααχα	[NP]
42	αβελμαα	[NP]
43	αβελμαιν	[NP]
44	αβελμαουλα	[NP]
45	αβελμεουλα	[NP]
46	αβενεζερ	[NP]
47	αβεννεζερ	[NP]
48	αβεννερ	[NP]
49	αβεννηρ	[NP]
50	αβερ	[NP]
51	αβεσσα	[NP]
52	αβεσσαλωμ	[NP]
53	αβι	[NP]
54	αβια	[NP]
55	αβιαθαρ	[NP]
56	αβιασαφ	[NP]
57	αβιγαια	[NP]
58	αβιγαιαν	[NP]
59	αβιγαιας	[NP]
60	αβιδα	[NP]
61	αβιδαν	[NP]
62	αβιεζεκ	[NP]
63	αβιεζερ	[NP]
64	αβιεζρι	[NP]
65	αβιεσδρι	[NP]
66	αβιηλ	[NP]
67	αβιμεηλ	[NP]
68	αβιμελεχ	[NP]
69	αβινεεμ	[NP]
70	αβιου	[NP]
71	αβιουδ	[NP]
72	αβιρα	[NP]
73	αβιρα.1	the fortified town,<br>the citadel
74	αβιρων	[NP]
75	αβισακ	[NP]
76	αβισου	[NP]
77	αβισουε	[NP]
78	αβισουρ	[NP]
79	αβιταλ	[NP]
80	αβιτωβ	[NP]
81	αβιχαιλ	[NP]
82	αβλαβης	without harm
83	αβοηθησια	helplessness
84	αβοηθητος	helpless
85	αβου	[NP]
86	αβουβος	[NP]
87	αβουλευτως	ill-advised,<br>inconsiderate
88	αβουλεω	to be unwilling
89	αβουλια	want of counsel,<br>thoughtlessness
90	αβρα	a favorite slave
91	αβρααμ	[NP]
92	αβρααμιτις	[NP]
93	αβραμ	[NP]
94	αβραμιαιος	Abraham; worthy of Abraham
95	αβροχια	want of rain,<br>drought
96	αβρωνα	[NP]
97	αβρωτος	uneatable,<br>not good for food
98	αβυσσος	abyss
